row_id,date,period,year,month,month_name,product_name,category,region,channel,customer_segment,units_sold,returns,net_units,unit_price,unit_cost,gross_revenue,cogs,gross_profit,net_revenue,gross_margin_pct
14660,2025-03-01,Mar 2025,2025,3,March,Milk Chocolate Bar,Confectionery,South,Online,Young Adults,363,3,360,1.61,0.64,584.43,232.32,352.11,579.6,60.25
14661,2025-03-01,Mar 2025,2025,3,March,Dark Chocolate Bar,Confectionery,South,Online,Seniors,352,10,342,1.23,0.49,432.96,172.48,260.48,420.66,60.16
14662,2025-03-01,Mar 2025,2025,3,March,Gummy Bears,Confectionery,South,Online,Health-Conscious,217,6,211,2.91,1.16,631.47,251.72,379.75,614.01,60.14
14663,2025-03-01,Mar 2025,2025,3,March,Jelly Beans,Confectionery,South,Online,Students,180,1,179,1.61,0.64,289.8,115.2,174.6,288.19,60.25
14664,2025-03-01,Mar 2025,2025,3,March,Hard Candy Mix,Confectionery,South,Online,Students,83,1,82,1.09,0.44,90.47,36.52,53.95,89.38,59.63
14665,2025-03-01,Mar 2025,2025,3,March,Frozen Pizza,Frozen,South,Online,Health-Conscious,221,5,216,3.03,1.45,669.63,320.45,349.18,654.48,52.15
14666,2025-03-01,Mar 2025,2025,3,March,Ice Cream 1L,Frozen,South,Online,Young Adults,475,13,462,7.16,3.44,3401.0,1634.0,1767.0,3307.92,51.96
14667,2025-03-01,Mar 2025,2025,3,March,Frozen Fries 1kg,Frozen,South,Online,Health-Conscious,233,3,230,5.82,2.79,1356.06,650.07,705.99,1338.6,52.06
14668,2025-03-01,Mar 2025,2025,3,March,Fish Fingers 400g,Frozen,South,Online,Students,178,2,176,6.94,3.33,1235.32,592.74,642.58,1221.44,52.02
14669,2025-03-01,Mar 2025,2025,3,March,Frozen Peas 500g,Frozen,South,Online,Health-Conscious,256,1,255,6.51,3.12,1666.56,798.72,867.84,1660.05,52.07
14670,2025-03-01,Mar 2025,2025,3,March,Canned Tuna 185g,Canned Goods,South,Online,Young Adults,261,1,260,1.67,0.75,435.87,195.75,240.12,434.2,55.09
14671,2025-03-01,Mar 2025,2025,3,March,Canned Beans 400g,Canned Goods,South,Online,Seniors,309,0,309,2.45,1.1,757.05,339.9,417.15,757.05,55.1
14672,2025-03-01,Mar 2025,2025,3,March,Canned Tomatoes 400g,Canned Goods,South,Online,Health-Conscious,461,4,457,1.38,0.62,636.18,285.82,350.36,630.66,55.07
14673,2025-03-01,Mar 2025,2025,3,March,Canned Corn 340g,Canned Goods,South,Online,Seniors,366,0,366,1.69,0.76,618.54,278.16,340.38,618.54,55.03
14674,2025-03-01,Mar 2025,2025,3,March,Tomato Ketchup 500ml,Condiments,South,Online,Seniors,452,1,451,3.57,1.54,1613.64,696.08,917.56,1610.07,56.86
14675,2025-03-01,Mar 2025,2025,3,March,Mustard 250g,Condiments,South,Online,Young Adults,146,3,143,3.05,1.31,445.3,191.26,254.04,436.15,57.05
14676,2025-03-01,Mar 2025,2025,3,March,Mayonnaise 400g,Condiments,South,Online,Students,530,5,525,3.65,1.57,1934.5,832.1,1102.4,1916.25,56.99
14677,2025-03-01,Mar 2025,2025,3,March,BBQ Sauce 350ml,Condiments,South,Online,Students,142,1,141,2.94,1.26,417.48,178.92,238.56,414.54,57.14
14678,2025-03-01,Mar 2025,2025,3,March,Hot Sauce 150ml,Condiments,South,Online,Young Adults,578,9,569,3.26,1.4,1884.28,809.2,1075.08,1854.94,57.06
14679,2025-03-01,Mar 2025,2025,3,March,Potato Chips,Snacks,South,Wholesale,Family,413,4,409,3.42,1.44,1412.46,594.72,817.74,1398.78,57.89
14680,2025-03-01,Mar 2025,2025,3,March,Tortilla Chips,Snacks,South,Wholesale,Students,472,13,459,1.58,0.66,745.76,311.52,434.24,725.22,58.23
14681,2025-03-01,Mar 2025,2025,3,March,Pretzels,Snacks,South,Wholesale,Seniors,459,9,450,2.33,0.98,1069.47,449.82,619.65,1048.5,57.94
14682,2025-03-01,Mar 2025,2025,3,March,Popcorn,Snacks,South,Wholesale,Family,619,2,617,2.17,0.91,1343.23,563.29,779.94,1338.89,58.06
14683,2025-03-01,Mar 2025,2025,3,March,Crackers,Snacks,South,Wholesale,Young Adults,425,3,422,3.71,1.56,1576.75,663.0,913.75,1565.62,57.95
14684,2025-03-01,Mar 2025,2025,3,March,Nuts Mix,Snacks,South,Wholesale,Seniors,393,5,388,3.53,1.48,1387.29,581.64,805.65,1369.64,58.07
14685,2025-03-01,Mar 2025,2025,3,March,Cola 500ml,Beverages,South,Wholesale,Young Adults,76,0,76,3.21,1.22,243.96,92.72,151.24,243.96,61.99
14686,2025-03-01,Mar 2025,2025,3,March,Orange Juice 1L,Beverages,South,Wholesale,Health-Conscious,183,5,178,1.03,0.39,188.49,71.37,117.12,183.34,62.14
14687,2025-03-01,Mar 2025,2025,3,March,Mineral Water 1.5L,Beverages,South,Wholesale,Family,587,6,581,1.94,0.74,1138.78,434.38,704.4,1127.14,61.86
14688,2025-03-01,Mar 2025,2025,3,March,Energy Drink,Beverages,South,Wholesale,Family,149,2,147,0.88,0.33,131.12,49.17,81.95,129.36,62.5
14689,2025-03-01,Mar 2025,2025,3,March,Iced Tea 330ml,Beverages,South,Wholesale,Health-Conscious,301,8,293,1.39,0.53,418.39,159.53,258.86,407.27,61.87
14690,2025-03-01,Mar 2025,2025,3,March,Sports Drink,Beverages,South,Wholesale,Health-Conscious,288,2,286,2.16,0.82,622.08,236.16,385.92,617.76,62.04
14691,2025-03-01,Mar 2025,2025,3,March,Full Cream Milk 1L,Dairy,South,Wholesale,Family,288,2,286,1.3,0.72,374.4,207.36,167.04,371.8,44.62
14692,2025-03-01,Mar 2025,2025,3,March,Greek Yogurt 200g,Dairy,South,Wholesale,Students,527,13,514,1.96,1.08,1032.92,569.16,463.76,1007.44,44.9
14693,2025-03-01,Mar 2025,2025,3,March,Cheddar Cheese 250g,Dairy,South,Wholesale,Health-Conscious,669,14,655,3.67,2.02,2455.23,1351.38,1103.85,2403.85,44.96
14694,2025-03-01,Mar 2025,2025,3,March,Butter 250g,Dairy,South,Wholesale,Students,165,4,161,3.27,1.8,539.55,297.0,242.55,526.47,44.95
14695,2025-03-01,Mar 2025,2025,3,March,Cream Cheese 150g,Dairy,South,Wholesale,Young Adults,362,8,354,2.04,1.12,738.48,405.44,333.04,722.16,45.1
14696,2025-03-01,Mar 2025,2025,3,March,White Bread Loaf,Bakery,South,Wholesale,Students,286,7,279,2.77,1.39,792.22,397.54,394.68,772.83,49.82
14697,2025-03-01,Mar 2025,2025,3,March,Whole Wheat Bread,Bakery,South,Wholesale,Family,390,10,380,3.43,1.72,1337.7,670.8,666.9,1303.4,49.85
14698,2025-03-01,Mar 2025,2025,3,March,Croissant 4pk,Bakery,South,Wholesale,Students,107,3,104,1.02,0.51,109.14,54.57,54.57,106.08,50.0
14699,2025-03-01,Mar 2025,2025,3,March,Muffins 6pk,Bakery,South,Wholesale,Seniors,347,9,338,3.42,1.71,1186.74,593.37,593.37,1155.96,50.0
14700,2025-03-01,Mar 2025,2025,3,March,Bagels 4pk,Bakery,South,Wholesale,Health-Conscious,540,11,529,3.09,1.54,1668.6,831.6,837.0,1634.61,50.16
14701,2025-03-01,Mar 2025,2025,3,March,Milk Chocolate Bar,Confectionery,South,Wholesale,Young Adults,112,0,112,1.61,0.64,180.32,71.68,108.64,180.32,60.25
14702,2025-03-01,Mar 2025,2025,3,March,Dark Chocolate Bar,Confectionery,South,Wholesale,Young Adults,312,0,312,1.23,0.49,383.76,152.88,230.88,383.76,60.16
14703,2025-03-01,Mar 2025,2025,3,March,Gummy Bears,Confectionery,South,Wholesale,Young Adults,194,2,192,2.91,1.16,564.54,225.04,339.5,558.72,60.14
14704,2025-03-01,Mar 2025,2025,3,March,Jelly Beans,Confectionery,South,Wholesale,Seniors,298,6,292,1.61,0.64,479.78,190.72,289.06,470.12,60.25
14705,2025-03-01,Mar 2025,2025,3,March,Hard Candy Mix,Confectionery,South,Wholesale,Students,572,1,571,1.09,0.44,623.48,251.68,371.8,622.39,59.63
14706,2025-03-01,Mar 2025,2025,3,March,Frozen Pizza,Frozen,South,Wholesale,Seniors,551,13,538,3.03,1.45,1669.53,798.95,870.58,1630.14,52.15
14707,2025-03-01,Mar 2025,2025,3,March,Ice Cream 1L,Frozen,South,Wholesale,Young Adults,388,10,378,7.16,3.44,2778.08,1334.72,1443.36,2706.48,51.96
14708,2025-03-01,Mar 2025,2025,3,March,Frozen Fries 1kg,Frozen,South,Wholesale,Young Adults,168,1,167,5.82,2.79,977.76,468.72,509.04,971.94,52.06
14709,2025-03-01,Mar 2025,2025,3,March,Fish Fingers 400g,Frozen,South,Wholesale,Seniors,189,2,187,6.94,3.33,1311.66,629.37,682.29,1297.78,52.02
14710,2025-03-01,Mar 2025,2025,3,March,Frozen Peas 500g,Frozen,South,Wholesale,Seniors,569,11,558,6.51,3.12,3704.19,1775.28,1928.91,3632.58,52.07
14711,2025-03-01,Mar 2025,2025,3,March,Canned Tuna 185g,Canned Goods,South,Wholesale,Young Adults,557,3,554,1.67,0.75,930.19,417.75,512.44,925.18,55.09
14712,2025-03-01,Mar 2025,2025,3,March,Canned Beans 400g,Canned Goods,South,Wholesale,Health-Conscious,635,10,625,2.45,1.1,1555.75,698.5,857.25,1531.25,55.1
14713,2025-03-01,Mar 2025,2025,3,March,Canned Tomatoes 400g,Canned Goods,South,Wholesale,Young Adults,497,6,491,1.38,0.62,685.86,308.14,377.72,677.58,55.07
14714,2025-03-01,Mar 2025,2025,3,March,Canned Corn 340g,Canned Goods,South,Wholesale,Family,483,5,478,1.69,0.76,816.27,367.08,449.19,807.82,55.03
14715,2025-03-01,Mar 2025,2025,3,March,Tomato Ketchup 500ml,Condiments,South,Wholesale,Family,374,7,367,3.57,1.54,1335.18,575.96,759.22,1310.19,56.86
14716,2025-03-01,Mar 2025,2025,3,March,Mustard 250g,Condiments,South,Wholesale,Health-Conscious,259,4,255,3.05,1.31,789.95,339.29,450.66,777.75,57.05
14717,2025-03-01,Mar 2025,2025,3,March,Mayonnaise 400g,Condiments,South,Wholesale,Health-Conscious,386,2,384,3.65,1.57,1408.9,606.02,802.88,1401.6,56.99
14718,2025-03-01,Mar 2025,2025,3,March,BBQ Sauce 350ml,Condiments,South,Wholesale,Health-Conscious,660,18,642,2.94,1.26,1940.4,831.6,1108.8,1887.48,57.14
14719,2025-03-01,Mar 2025,2025,3,March,Hot Sauce 150ml,Condiments,South,Wholesale,Students,98,2,96,3.26,1.4,319.48,137.2,182.28,312.96,57.06
14720,2025-03-01,Mar 2025,2025,3,March,Potato Chips,Snacks,South,Hypermarket,Young Adults,538,16,522,3.42,1.44,1839.96,774.72,1065.24,1785.24,57.89
14721,2025-03-01,Mar 2025,2025,3,March,Tortilla Chips,Snacks,South,Hypermarket,Seniors,449,11,438,1.58,0.66,709.42,296.34,413.08,692.04,58.23
14722,2025-03-01,Mar 2025,2025,3,March,Pretzels,Snacks,South,Hypermarket,Young Adults,267,3,264,2.33,0.98,622.11,261.66,360.45,615.12,57.94
14723,2025-03-01,Mar 2025,2025,3,March,Popcorn,Snacks,South,Hypermarket,Seniors,504,3,501,2.17,0.91,1093.68,458.64,635.04,1087.17,58.06
14724,2025-03-01,Mar 2025,2025,3,March,Crackers,Snacks,South,Hypermarket,Young Adults,637,14,623,3.71,1.56,2363.27,993.72,1369.55,2311.33,57.95
14725,2025-03-01,Mar 2025,2025,3,March,Nuts Mix,Snacks,South,Hypermarket,Young Adults,107,3,104,3.53,1.48,377.71,158.36,219.35,367.12,58.07
14726,2025-03-01,Mar 2025,2025,3,March,Cola 500ml,Beverages,South,Hypermarket,Family,359,0,359,3.21,1.22,1152.39,437.98,714.41,1152.39,61.99
14727,2025-03-01,Mar 2025,2025,3,March,Orange Juice 1L,Beverages,South,Hypermarket,Health-Conscious,370,4,366,1.03,0.39,381.1,144.3,236.8,376.98,62.14
14728,2025-03-01,Mar 2025,2025,3,March,Mineral Water 1.5L,Beverages,South,Hypermarket,Students,91,2,89,1.94,0.74,176.54,67.34,109.2,172.66,61.86
14729,2025-03-01,Mar 2025,2025,3,March,Energy Drink,Beverages,South,Hypermarket,Students,314,7,307,0.88,0.33,276.32,103.62,172.7,270.16,62.5
14730,2025-03-01,Mar 2025,2025,3,March,Iced Tea 330ml,Beverages,South,Hypermarket,Seniors,139,4,135,1.39,0.53,193.21,73.67,119.54,187.65,61.87
14731,2025-03-01,Mar 2025,2025,3,March,Sports Drink,Beverages,South,Hypermarket,Seniors,459,12,447,2.16,0.82,991.44,376.38,615.06,965.52,62.04
14732,2025-03-01,Mar 2025,2025,3,March,Full Cream Milk 1L,Dairy,South,Hypermarket,Seniors,125,1,124,1.3,0.72,162.5,90.0,72.5,161.2,44.62
14733,2025-03-01,Mar 2025,2025,3,March,Greek Yogurt 200g,Dairy,South,Hypermarket,Students,432,8,424,1.96,1.08,846.72,466.56,380.16,831.04,44.9
14734,2025-03-01,Mar 2025,2025,3,March,Cheddar Cheese 250g,Dairy,South,Hypermarket,Seniors,426,1,425,3.67,2.02,1563.42,860.52,702.9,1559.75,44.96
14735,2025-03-01,Mar 2025,2025,3,March,Butter 250g,Dairy,South,Hypermarket,Family,437,4,433,3.27,1.8,1428.99,786.6,642.39,1415.91,44.95
14736,2025-03-01,Mar 2025,2025,3,March,Cream Cheese 150g,Dairy,South,Hypermarket,Health-Conscious,100,3,97,2.04,1.12,204.0,112.0,92.0,197.88,45.1
14737,2025-03-01,Mar 2025,2025,3,March,White Bread Loaf,Bakery,South,Hypermarket,Seniors,704,2,702,2.77,1.39,1950.08,978.56,971.52,1944.54,49.82
14738,2025-03-01,Mar 2025,2025,3,March,Whole Wheat Bread,Bakery,South,Hypermarket,Students,483,9,474,3.43,1.72,1656.69,830.76,825.93,1625.82,49.85
14739,2025-03-01,Mar 2025,2025,3,March,Croissant 4pk,Bakery,South,Hypermarket,Family,241,3,238,1.02,0.51,245.82,122.91,122.91,242.76,50.0
14740,2025-03-01,Mar 2025,2025,3,March,Muffins 6pk,Bakery,South,Hypermarket,Health-Conscious,632,1,631,3.42,1.71,2161.44,1080.72,1080.72,2158.02,50.0
14741,2025-03-01,Mar 2025,2025,3,March,Bagels 4pk,Bakery,South,Hypermarket,Health-Conscious,155,2,153,3.09,1.54,478.95,238.7,240.25,472.77,50.16
14742,2025-03-01,Mar 2025,2025,3,March,Milk Chocolate Bar,Confectionery,South,Hypermarket,Students,88,1,87,1.61,0.64,141.68,56.32,85.36,140.07,60.25
14743,2025-03-01,Mar 2025,2025,3,March,Dark Chocolate Bar,Confectionery,South,Hypermarket,Health-Conscious,295,4,291,1.23,0.49,362.85,144.55,218.3,357.93,60.16
14744,2025-03-01,Mar 2025,2025,3,March,Gummy Bears,Confectionery,South,Hypermarket,Health-Conscious,608,3,605,2.91,1.16,1769.28,705.28,1064.0,1760.55,60.14
14745,2025-03-01,Mar 2025,2025,3,March,Jelly Beans,Confectionery,South,Hypermarket,Seniors,345,10,335,1.61,0.64,555.45,220.8,334.65,539.35,60.25
14746,2025-03-01,Mar 2025,2025,3,March,Hard Candy Mix,Confectionery,South,Hypermarket,Health-Conscious,291,4,287,1.09,0.44,317.19,128.04,189.15,312.83,59.63
14747,2025-03-01,Mar 2025,2025,3,March,Frozen Pizza,Frozen,South,Hypermarket,Students,218,3,215,3.03,1.45,660.54,316.1,344.44,651.45,52.15
14748,2025-03-01,Mar 2025,2025,3,March,Ice Cream 1L,Frozen,South,Hypermarket,Students,510,10,500,7.16,3.44,3651.6,1754.4,1897.2,3580.0,51.96
14749,2025-03-01,Mar 2025,2025,3,March,Frozen Fries 1kg,Frozen,South,Hypermarket,Seniors,354,6,348,5.82,2.79,2060.28,987.66,1072.62,2025.36,52.06
14750,2025-03-01,Mar 2025,2025,3,March,Fish Fingers 400g,Frozen,South,Hypermarket,Students,500,10,490,6.94,3.33,3470.0,1665.0,1805.0,3400.6,52.02
14751,2025-03-01,Mar 2025,2025,3,March,Frozen Peas 500g,Frozen,South,Hypermarket,Students,464,1,463,6.51,3.12,3020.64,1447.68,1572.96,3014.13,52.07
14752,2025-03-01,Mar 2025,2025,3,March,Canned Tuna 185g,Canned Goods,South,Hypermarket,Students,486,1,485,1.67,0.75,811.62,364.5,447.12,809.95,55.09
14753,2025-03-01,Mar 2025,2025,3,March,Canned Beans 400g,Canned Goods,South,Hypermarket,Students,191,4,187,2.45,1.1,467.95,210.1,257.85,458.15,55.1
14754,2025-03-01,Mar 2025,2025,3,March,Canned Tomatoes 400g,Canned Goods,South,Hypermarket,Seniors,521,4,517,1.38,0.62,718.98,323.02,395.96,713.46,55.07
14755,2025-03-01,Mar 2025,2025,3,March,Canned Corn 340g,Canned Goods,South,Hypermarket,Students,385,1,384,1.69,0.76,650.65,292.6,358.05,648.96,55.03
14756,2025-03-01,Mar 2025,2025,3,March,Tomato Ketchup 500ml,Condiments,South,Hypermarket,Seniors,581,15,566,3.57,1.54,2074.17,894.74,1179.43,2020.62,56.86
14757,2025-03-01,Mar 2025,2025,3,March,Mustard 250g,Condiments,South,Hypermarket,Young Adults,259,4,255,3.05,1.31,789.95,339.29,450.66,777.75,57.05
14758,2025-03-01,Mar 2025,2025,3,March,Mayonnaise 400g,Condiments,South,Hypermarket,Family,288,0,288,3.65,1.57,1051.2,452.16,599.04,1051.2,56.99
14759,2025-03-01,Mar 2025,2025,3,March,BBQ Sauce 350ml,Condiments,South,Hypermarket,Family,251,2,249,2.94,1.26,737.94,316.26,421.68,732.06,57.14
14760,2025-03-01,Mar 2025,2025,3,March,Hot Sauce 150ml,Condiments,South,Hypermarket,Seniors,337,9,328,3.26,1.4,1098.62,471.8,626.82,1069.28,57.06
14761,2025-03-01,Mar 2025,2025,3,March,Potato Chips,Snacks,East,Supermarket,Family,164,0,164,3.42,1.44,560.88,236.16,324.72,560.88,57.89
14762,2025-03-01,Mar 2025,2025,3,March,Tortilla Chips,Snacks,East,Supermarket,Family,217,6,211,1.58,0.66,342.86,143.22,199.64,333.38,58.23
14763,2025-03-01,Mar 2025,2025,3,March,Pretzels,Snacks,East,Supermarket,Seniors,202,3,199,2.33,0.98,470.66,197.96,272.7,463.67,57.94
14764,2025-03-01,Mar 2025,2025,3,March,Popcorn,Snacks,East,Supermarket,Family,433,5,428,2.17,0.91,939.61,394.03,545.58,928.76,58.06
14765,2025-03-01,Mar 2025,2025,3,March,Crackers,Snacks,East,Supermarket,Family,686,18,668,3.71,1.56,2545.06,1070.16,1474.9,2478.28,57.95
14766,2025-03-01,Mar 2025,2025,3,March,Nuts Mix,Snacks,East,Supermarket,Young Adults,477,12,465,3.53,1.48,1683.81,705.96,977.85,1641.45,58.07
14767,2025-03-01,Mar 2025,2025,3,March,Cola 500ml,Beverages,East,Supermarket,Family,536,5,531,3.21,1.22,1720.56,653.92,1066.64,1704.51,61.99
14768,2025-03-01,Mar 2025,2025,3,March,Orange Juice 1L,Beverages,East,Supermarket,Health-Conscious,339,2,337,1.03,0.39,349.17,132.21,216.96,347.11,62.14
14769,2025-03-01,Mar 2025,2025,3,March,Mineral Water 1.5L,Beverages,East,Supermarket,Students,402,11,391,1.94,0.74,779.88,297.48,482.4,758.54,61.86
14770,2025-03-01,Mar 2025,2025,3,March,Energy Drink,Beverages,East,Supermarket,Family,92,2,90,0.88,0.33,80.96,30.36,50.6,79.2,62.5
14771,2025-03-01,Mar 2025,2025,3,March,Iced Tea 330ml,Beverages,East,Supermarket,Young Adults,532,14,518,1.39,0.53,739.48,281.96,457.52,720.02,61.87
14772,2025-03-01,Mar 2025,2025,3,March,Sports Drink,Beverages,East,Supermarket,Young Adults,464,6,458,2.16,0.82,1002.24,380.48,621.76,989.28,62.04
14773,2025-03-01,Mar 2025,2025,3,March,Full Cream Milk 1L,Dairy,East,Supermarket,Seniors,400,2,398,1.3,0.72,520.0,288.0,232.0,517.4,44.62
14774,2025-03-01,Mar 2025,2025,3,March,Greek Yogurt 200g,Dairy,East,Supermarket,Family,496,2,494,1.96,1.08,972.16,535.68,436.48,968.24,44.9
14775,2025-03-01,Mar 2025,2025,3,March,Cheddar Cheese 250g,Dairy,East,Supermarket,Family,585,10,575,3.67,2.02,2146.95,1181.7,965.25,2110.25,44.96
14776,2025-03-01,Mar 2025,2025,3,March,Butter 250g,Dairy,East,Supermarket,Students,436,9,427,3.27,1.8,1425.72,784.8,640.92,1396.29,44.95
14777,2025-03-01,Mar 2025,2025,3,March,Cream Cheese 150g,Dairy,East,Supermarket,Family,286,7,279,2.04,1.12,583.44,320.32,263.12,569.16,45.1
14778,2025-03-01,Mar 2025,2025,3,March,White Bread Loaf,Bakery,East,Supermarket,Young Adults,313,2,311,2.77,1.39,867.01,435.07,431.94,861.47,49.82
14779,2025-03-01,Mar 2025,2025,3,March,Whole Wheat Bread,Bakery,East,Supermarket,Health-Conscious,404,10,394,3.43,1.72,1385.72,694.88,690.84,1351.42,49.85
14780,2025-03-01,Mar 2025,2025,3,March,Croissant 4pk,Bakery,East,Supermarket,Health-Conscious,716,13,703,1.02,0.51,730.32,365.16,365.16,717.06,50.0
14781,2025-03-01,Mar 2025,2025,3,March,Muffins 6pk,Bakery,East,Supermarket,Seniors,353,4,349,3.42,1.71,1207.26,603.63,603.63,1193.58,50.0
14782,2025-03-01,Mar 2025,2025,3,March,Bagels 4pk,Bakery,East,Supermarket,Students,478,5,473,3.09,1.54,1477.02,736.12,740.9,1461.57,50.16
14783,2025-03-01,Mar 2025,2025,3,March,Milk Chocolate Bar,Confectionery,East,Supermarket,Health-Conscious,137,0,137,1.61,0.64,220.57,87.68,132.89,220.57,60.25
14784,2025-03-01,Mar 2025,2025,3,March,Dark Chocolate Bar,Confectionery,East,Supermarket,Seniors,346,6,340,1.23,0.49,425.58,169.54,256.04,418.2,60.16
14785,2025-03-01,Mar 2025,2025,3,March,Gummy Bears,Confectionery,East,Supermarket,Young Adults,547,9,538,2.91,1.16,1591.77,634.52,957.25,1565.58,60.14
14786,2025-03-01,Mar 2025,2025,3,March,Jelly Beans,Confectionery,East,Supermarket,Young Adults,331,7,324,1.61,0.64,532.91,211.84,321.07,521.64,60.25
14787,2025-03-01,Mar 2025,2025,3,March,Hard Candy Mix,Confectionery,East,Supermarket,Young Adults,296,6,290,1.09,0.44,322.64,130.24,192.4,316.1,59.63
14788,2025-03-01,Mar 2025,2025,3,March,Frozen Pizza,Frozen,East,Supermarket,Seniors,400,1,399,3.03,1.45,1212.0,580.0,632.0,1208.97,52.15
14789,2025-03-01,Mar 2025,2025,3,March,Ice Cream 1L,Frozen,East,Supermarket,Students,443,9,434,7.16,3.44,3171.88,1523.92,1647.96,3107.44,51.96
14790,2025-03-01,Mar 2025,2025,3,March,Frozen Fries 1kg,Frozen,East,Supermarket,Students,135,2,133,5.82,2.79,785.7,376.65,409.05,774.06,52.06
14791,2025-03-01,Mar 2025,2025,3,March,Fish Fingers 400g,Frozen,East,Supermarket,Students,166,4,162,6.94,3.33,1152.04,552.78,599.26,1124.28,52.02
14792,2025-03-01,Mar 2025,2025,3,March,Frozen Peas 500g,Frozen,East,Supermarket,Family,259,6,253,6.51,3.12,1686.09,808.08,878.01,1647.03,52.07
14793,2025-03-01,Mar 2025,2025,3,March,Canned Tuna 185g,Canned Goods,East,Supermarket,Young Adults,134,1,133,1.67,0.75,223.78,100.5,123.28,222.11,55.09
14794,2025-03-01,Mar 2025,2025,3,March,Canned Beans 400g,Canned Goods,East,Supermarket,Family,233,0,233,2.45,1.1,570.85,256.3,314.55,570.85,55.1
14795,2025-03-01,Mar 2025,2025,3,March,Canned Tomatoes 400g,Canned Goods,East,Supermarket,Health-Conscious,312,0,312,1.38,0.62,430.56,193.44,237.12,430.56,55.07
14796,2025-03-01,Mar 2025,2025,3,March,Canned Corn 340g,Canned Goods,East,Supermarket,Health-Conscious,632,4,628,1.69,0.76,1068.08,480.32,587.76,1061.32,55.03
14797,2025-03-01,Mar 2025,2025,3,March,Tomato Ketchup 500ml,Condiments,East,Supermarket,Seniors,410,3,407,3.57,1.54,1463.7,631.4,832.3,1452.99,56.86
14798,2025-03-01,Mar 2025,2025,3,March,Mustard 250g,Condiments,East,Supermarket,Young Adults,103,1,102,3.05,1.31,314.15,134.93,179.22,311.1,57.05
14799,2025-03-01,Mar 2025,2025,3,March,Mayonnaise 400g,Condiments,East,Supermarket,Health-Conscious,267,8,259,3.65,1.57,974.55,419.19,555.36,945.35,56.99
14800,2025-03-01,Mar 2025,2025,3,March,BBQ Sauce 350ml,Condiments,East,Supermarket,Family,213,1,212,2.94,1.26,626.22,268.38,357.84,623.28,57.14
14801,2025-03-01,Mar 2025,2025,3,March,Hot Sauce 150ml,Condiments,East,Supermarket,Young Adults,529,5,524,3.26,1.4,1724.54,740.6,983.94,1708.24,57.06
14802,2025-03-01,Mar 2025,2025,3,March,Potato Chips,Snacks,East,Convenience Store,Students,180,1,179,3.42,1.44,615.6,259.2,356.4,612.18,57.89
14803,2025-03-01,Mar 2025,2025,3,March,Tortilla Chips,Snacks,East,Convenience Store,Young Adults,245,4,241,1.58,0.66,387.1,161.7,225.4,380.78,58.23
14804,2025-03-01,Mar 2025,2025,3,March,Pretzels,Snacks,East,Convenience Store,Students,144,0,144,2.33,0.98,335.52,141.12,194.4,335.52,57.94
14805,2025-03-01,Mar 2025,2025,3,March,Popcorn,Snacks,East,Convenience Store,Family,255,4,251,2.17,0.91,553.35,232.05,321.3,544.67,58.06
14806,2025-03-01,Mar 2025,2025,3,March,Crackers,Snacks,East,Convenience Store,Young Adults,304,2,302,3.71,1.56,1127.84,474.24,653.6,1120.42,57.95
14807,2025-03-01,Mar 2025,2025,3,March,Nuts Mix,Snacks,East,Convenience Store,Young Adults,265,2,263,3.53,1.48,935.45,392.2,543.25,928.39,58.07
14808,2025-03-01,Mar 2025,2025,3,March,Cola 500ml,Beverages,East,Convenience Store,Seniors,192,3,189,3.21,1.22,616.32,234.24,382.08,606.69,61.99
14809,2025-03-01,Mar 2025,2025,3,March,Orange Juice 1L,Beverages,East,Convenience Store,Health-Conscious,317,9,308,1.03,0.39,326.51,123.63,202.88,317.24,62.14
14810,2025-03-01,Mar 2025,2025,3,March,Mineral Water 1.5L,Beverages,East,Convenience Store,Health-Conscious,346,1,345,1.94,0.74,671.24,256.04,415.2,669.3,61.86
14811,2025-03-01,Mar 2025,2025,3,March,Energy Drink,Beverages,East,Convenience Store,Family,329,3,326,0.88,0.33,289.52,108.57,180.95,286.88,62.5
14812,2025-03-01,Mar 2025,2025,3,March,Iced Tea 330ml,Beverages,East,Convenience Store,Seniors,227,5,222,1.39,0.53,315.53,120.31,195.22,308.58,61.87
14813,2025-03-01,Mar 2025,2025,3,March,Sports Drink,Beverages,East,Convenience Store,Seniors,169,2,167,2.16,0.82,365.04,138.58,226.46,360.72,62.04
14814,2025-03-01,Mar 2025,2025,3,March,Full Cream Milk 1L,Dairy,East,Convenience Store,Seniors,411,7,404,1.3,0.72,534.3,295.92,238.38,525.2,44.62
14815,2025-03-01,Mar 2025,2025,3,March,Greek Yogurt 200g,Dairy,East,Convenience Store,Family,161,0,161,1.96,1.08,315.56,173.88,141.68,315.56,44.9
14816,2025-03-01,Mar 2025,2025,3,March,Cheddar Cheese 250g,Dairy,East,Convenience Store,Health-Conscious,337,10,327,3.67,2.02,1236.79,680.74,556.05,1200.09,44.96
14817,2025-03-01,Mar 2025,2025,3,March,Butter 250g,Dairy,East,Convenience Store,Seniors,535,5,530,3.27,1.8,1749.45,963.0,786.45,1733.1,44.95
14818,2025-03-01,Mar 2025,2025,3,March,Cream Cheese 150g,Dairy,East,Convenience Store,Health-Conscious,228,5,223,2.04,1.12,465.12,255.36,209.76,454.92,45.1
